SR_no,ATM ID,SD & T,ED &T
9391,S1ANGH70,43437.72639,43437.80486
9392,S1ANGH71,43436.54375,43436.76528
9393,S1ANGH71,43437.78542,43438.35
9394,S1ANGH71,43446.60764,43446.79653
9395,S1ANGH71,43453.19097,43453.31389
9396,S1ANGH71,43463.43056,43463.49167
9397,S1ANGH71,43463.49167,43463.55347
9398,S1ANGH71,43465.71181,43465.77639
9399,S1ANGH71,43465.91181,43466.21458
9400,S1ANGH72,43435.36042,43435.40833
9401,S1ANGH72,43435.43403,43435.53264
9402,S1ANGH72,43440.93611,43441.23264
9403,S1ANGH72,43441.59653,43441.64375
9404,S1ANGH72,43441.94375,43442.79236
9405,S1ANGH72,43442.84792,43442.92292
9406,S1ANGH72,43442.92708,43443.48819
9407,S1ANGH72,43443.57222,43443.67083
9408,S1ANGH72,43443.89931,43444.38958
9409,S1ANGH72,43444.41736,43444.67083
9410,S1ANGH72,43444.99514,43445.22014
9411,S1ANGH72,43445.56875,43445.65903
9412,S1ANGH72,43446.51944,43446.72778
9413,S1ANGH72,43447.44306,43447.59653
9414,S1ANGH72,43447.75764,43447.86389
9415,S1ANGH72,43447.87778,43448.4375
9416,S1ANGH72,43448.4375,43448.74306
9417,S1ANGH72,43448.70972,43448.75417
9418,S1ANGH72,43448.78472,43448.83681
9419,S1ANGH72,43449.77847,43450.54444
9420,S1ANGH72,43450.86944,43451.33819
9421,S1ANGH72,43451.39514,43451.55972
9422,S1ANGH72,43451.56042,43451.64028
9423,S1ANGH72,43451.97778,43452.38125
9424,S1ANGH72,43452.38125,43452.72361
9425,S1ANGH72,43452.68403,43452.85278
9426,S1ANGH72,43453.66736,43453.71319
9427,S1ANGH72,43453.84306,43454.58681
9428,S1ANGH72,43454.6125,43454.66667
9429,S1ANGH72,43454.66736,43454.89375
9430,S1ANGH72,43456.78125,43456.83819
9431,S1ANGH72,43458.94792,43459.24722
9432,S1ANGH72,43459.36111,43459.48472
9433,S1ANGH72,43459.94167,43460.39097
9434,S1ANGH72,43460.05486,43460.25625
9435,S1ANGH72,43460.98819,43461.2625
9436,S1ANGH72,43461.26736,43461.36736
9437,S1ANGH72,43461.36736,43461.44861
9438,S1ANGH72,43461.47847,43461.52431
9439,S1ANGH72,43461.99931,43462.27431
9440,S1ANGH72,43463.00833,43463.29097
9441,S1ANGH72,43464.14861,43464.25694
9442,S1ANGH72,43465.65972,43465.96736
9443,S1ANGH73,43446.89722,43447.35347
9444,S1ANGH73,43447.78403,43447.88681
9445,S1ANGH73,43448.51528,43448.60833
9446,S1ANGH73,43448.62222,43448.70833
9447,S1ANGH73,43448.70833,43448.82639
9448,S1ANGH73,43454.80556,43455.40347
9449,S1ANGH73,43456.9625,43457.37639
9450,S1ANGH73,43459.96944,43460.35208
9451,S1ANGH73,43462.25903,43462.46944
9452,S1ANGH73,43462.59097,43462.87569
9453,S1ANGH73,43462.87569,43463.59097
9454,S1ANGH73,43463.59097,43463.67153
9455,S1ANGH73,43463.69931,43464.53194
9456,S1ANGH76,43436.31042,43436.38958
9457,S1ANGH76,43437.925,43437.96736
9458,S1ANGH76,43442.84861,43443.36111
9459,S1ANGH76,43443.38681,43443.4875
9460,S1ANGH76,43445.70069,43446.37778
9461,S1ANGH76,43445.84167,43446.37778
9462,S1ANGH76,43446.37778,43447.85833
9463,S1ANGH76,43455.96597,43456.59306
9464,S1ANGH77,43449.35764,43449.50278
9465,S1ANGH77,43449.50278,43449.76944
9466,S1ANGH77,43449.66528,43449.76458
9467,S1ANGH77,43463.92153,43464.27014
9468,S1ANGH78,43438.37431,43438.9
9469,S1ANGH78,43445.45139,43445.76944
9470,S1ANGH78,43445.84931,43446.34236
9471,S1ANGH78,43446.4875,43446.57847
9472,S1ANGH78,43446.69931,43446.74653
9473,S1ANGH78,43446.75694,43448.43819
9474,S1ANGH78,43448.43819,43448.77222
9475,S1ANGI01,43435.48819,43435.61597
9476,S1ANGI01,43435.68403,43437.79375
9477,S1ANGI01,43437.79375,43438.54028
9478,S1ANGI01,43443.58403,43444.37847
9479,S1ANGI01,43452.11458,43452.37153
9480,S1ANGI02,43435.44722,43435.50833
9481,S1ANGI02,43436.55486,43436.71389
9482,S1ANGI02,43439.69653,43439.77778
9483,S1ANGI02,43442.51736,43442.67431
9484,S1ANGI02,43442.68819,43442.73472
9485,S1ANGI02,43451.3625,43451.42431
9486,S1ANGI02,43451.98194,43452.07083
9487,S1ANGI02,43452.13472,43452.31667
9488,S1ANGI02,43452.59236,43452.64236
9489,S1ANGI02,43453.15972,43453.32222
9490,S1ANGI02,43455.15694,43455.25556
9491,S1ANGI02,43455.53333,43455.825
9492,S1ANGI02,43456.54722,43456.70417
9493,S1ANGI02,43457.0125,43457.14236
9494,S1ANGI02,43457.58611,43457.66458
9495,S1ANGI02,43462.2,43462.28194
9496,S1ANGI02,43462.41042,43462.55972
9497,S1ANGI02,43463.53403,43463.72847
9498,S1ANGI02,43463.75764,43463.83403
9499,S1ANGI02,43464.48819,43464.725
9500,S1ANGM51,43435.58333,43435.69236
9501,S1ANGM51,43436.2875,43436.32986
9502,S1ANGM51,43438.55069,43438.60625
9503,S1ANGM51,43443.42292,43444.43264
9504,S1ANGM51,43443.53681,43443.64097
9505,S1ANGM51,43447.13889,43447.37222
9506,S1ANGM51,43450.275,43450.31736
9507,S1ANGM51,43451.08889,43451.36319
9508,S1ANGM51,43452.19028,43452.3625
9509,S1ANGM51,43452.60417,43452.69792
9510,S1ANGM51,43453.26667,43453.31111
9511,S1ANGM51,43456.26597,43456.43194
9512,S1ANGM51,43456.43681,43456.49375
9513,S1ANGM51,43457.46597,43457.58681
9514,S1ANGM51,43457.6,43457.64306
9515,S1ANGM51,43457.86736,43458.36736
9516,S1ANGM51,43461.29306,43461.34861
9517,S1ANGM51,43462.29028,43462.33333
9518,S1ANGM51,43464.27847,43464.41875
9519,S1ANGM51,43464.48819,43464.66042
9520,S1ANGM51,43465.28542,43465.35278
9521,S1ANGM51,43465.66458,43465.70694
9522,S1ANGN01,43458.21667,43458.37917
9523,S1ANGN02,43435.55069,43444.78472
9524,S1ANGN02,43438.48681,43438.53194
9525,S1ANGN02,43438.49444,43440.14722
9526,S1ANGN02,43440.14722,43440.59236
9527,S1ANGN02,43446.74028,43446.81389
9528,S1ANGN02,43446.96736,43447.41458
9529,S1ANGN02,43447.07222,43447.13125
9530,S1ANGN02,43447.92917,43448.06458
9531,S1ANGN02,43450.09444,43450.45
9532,S1ANGN02,43452.97431,43453.44583
9533,S1ANGN02,43455.95278,43456.29583
9534,S1ANGN02,43457.97847,43458.37917
9535,S1ANGN02,43458.59028,43458.64167
9536,S1ANGN02,43458.94653,43459.40694
9537,S1ANGN02,43460.98889,43461.43333
9538,S1ANGN02,43461.92639,43462.42917
9539,S1ANGN02,43465.45764,43465.77569
9540,S1ANGO71,43444.62292,43445.33125
9541,S1ANGO71,43445.525,43445.65556
9542,S1ANGO71,43445.65556,43445.75069
9543,S1ANGO71,43446.44653,43446.54583
9544,S1ANGO71,43446.67569,43446.79792
9545,S1ANGO71,43446.79792,43447.61736
9546,S1ANGO71,43447.81597,43447.88194
9547,S1ANGO71,43447.88194,43448.47292
9548,S1ANGO71,43448.48194,43448.53056
9549,S1ANGO71,43448.53056,43448.8625
9550,S1ANGO71,43449.60139,43449.64375
9551,S1ANGO71,43449.80903,43449.85833
9552,S1ANGO71,43451.625,43451.87431
9553,S1ANGO71,43452.45417,43452.55556
9554,S1ANGO71,43452.55625,43453.49861
9555,S1ANGO71,43452.93958,43453.15
9556,S1ANGO71,43453.49861,43453.70278
9557,S1ANGO71,43453.7625,43456.36528
9558,S1ANGO71,43460.47222,43460.61319
9559,S1ANGO71,43461.49028,43461.62361
9560,S1ANGO86,43452.65833,43452.76597
9561,S1ANGO86,43452.78264,43453.42708
9562,S1ANGO88,43435.62708,43437.46389
9563,S1ANGO88,43455.15694,43455.26389
9564,S1ANGO88,43457.01181,43457.14306
9565,S1ANGO88,43460.58611,43462.35069
9566,S1ANGO88,43463.88681,43464.47569
9567,S1ANGR01,43436.25694,43436.49583
9568,S1ANGR01,43437.66111,43437.79653
9569,S1ANGR01,43441.13819,43441.18125
9570,S1ANGR01,43441.25556,43441.35694
9571,S1ANGR01,43442.26319,43442.38611
9572,S1ANGR01,43442.41806,43442.52431
9573,S1ANGR01,43443.49722,43443.89167
9574,S1ANGR01,43444.34792,43444.86944
9575,S1ANGR01,43444.86944,43446.52083
9576,S1ANGR01,43450.26736,43450.47917
9577,S1ANGR01,43452.13194,43452.28681
9578,S1ANGR01,43458.46736,43458.54097
9579,S1ANGR02,43435.25069,43435.38472
9580,S1ANGR02,43435.95972,43437.38889
9581,S1ANGR02,43437.95556,43438.37083
9582,S1ANGR02,43444.06319,43444.38056
9583,S1ANGR02,43446.18611,43446.37222
9584,S1ANGR02,43446.98333,43447.02639
9585,S1ANGR02,43448.27014,43448.37153
9586,S1ANGR02,43452.56667,43452.62778
9587,S1ANGR02,43453.57847,43453.70903
9588,S1ANGR02,43453.7125,43454.55208
9589,S1ANGR02,43454.50694,43454.54931
9590,S1ANGR02,43455.20069,43455.39792
9591,S1ANGR02,43455.40278,43455.57639
9592,S1ANGR02,43455.57639,43455.74097
9593,S1ANGR02,43455.75,43460.49514
9594,S1ANGR02,43460.49514,43461.75694
9595,S1ANGR02,43461.48889,43461.53611
9596,S1ANGR02,43461.75764,43462.61875
9597,S1ANGR02,43462.84236,43463.38056
9598,S1ANGR02,43462.84792,43462.89028
9599,S1ANGU76,43445.50694,43445.64028
9600,S1ANGU76,43445.64028,43445.69375
9601,S1ANGU76,43445.69375,43445.85625
9602,S1ANGU76,43445.70556,43445.75
9603,S1ANGU76,43446.27431,43446.4875
9604,S1ANGU76,43446.75347,43446.89167
9605,S1ANGU76,43446.89167,43447.42222
9606,S1ANGU76,43447.46944,43447.72222
9607,S1ANGU76,43449.51389,43449.62014
9608,S1ANGU76,43450.85694,43451.54514
9609,S1ANGU76,43452.57847,43452.62431
9610,S1ANGU76,43452.625,43452.91319
9611,S1ANGU76,43453.39861,43453.56528
9612,S1ANGU76,43453.61181,43455.70903
9613,S1ANGU76,43455.15694,43455.25556
9614,S1ANGU76,43456.83333,43457.41389
9615,S1ANGU76,43457.0125,43457.14306
9616,S1ANGU76,43458.75,43459.33958
9617,S1ANGU76,43459.34028,43459.52014
9618,S1ANGU76,43459.56597,43459.79375
9619,S1ANGU76,43459.79375,43460.50069
9620,S1ANGU76,43460.43333,43460.5
9621,S1ANGU76,43460.51528,43460.63125
9622,S1ANGU76,43460.63958,43460.85139
9623,S1ANGU76,43460.85208,43461.875
9624,S1ANGU76,43461.64167,43461.70278
9625,S1ANGU76,43461.87569,43462.51042
9626,S1ANGU76,43462.51528,43462.67222
9627,S1ANGU76,43462.67222,43462.82639
9628,S1ANGU76,43462.82639,43462.87708
9629,S1ANGU76,43462.87708,43463.71944
9630,S1ANGU76,43463.71944,43463.77014
9631,S1ANGU76,43463.77014,43464.50486
9632,S1ANGU76,43465.13333,43465.19931
9633,S1ANGU95,43437.42917,43437.71597
9634,S1ANGU95,43441.70069,43441.76736
9635,S1ANGU98,43435.37431,43435.42431
9636,S1ANGU98,43435.43472,43435.48403
9637,S1ANGU98,43435.48403,43435.55069
9638,S1ANGU98,43439.57153,43439.61806
9639,S1ANGU98,43443.64931,43443.72639
9640,S1ANGU98,43444.78542,43444.84097
9641,S1ANGU98,43445.44306,43445.61806
9642,S1ANGU98,43453.58681,43453.71736
9643,S1ANGU98,43457.54861,43457.67986
9644,S1ANGU98,43458.59653,43458.78681
9645,S1ANGU98,43460.60625,43460.74792
9646,S1ANGW06,43448.68403,43448.77639
9647,S1ANGW07,43441.42361,43444.56944
9648,S1ANGW07,43454.45417,43454.71667
9649,S1ANGW07,43458.54167,43458.84861
9650,S1ANGW10,43436.78333,43437.48681
9651,S1ANGW10,43443.95069,43444.42361
9652,S1ANGW16,43445.48264,43445.64583
9653,S1ANGZ02,43435.74236,43435.78611
9654,S1ANGZ02,43435.81458,43436.45833
9655,S1ANGZ02,43449.66111,43449.91736
9656,S1ANGZ02,43451.81944,43451.9125
9657,S1ANGZ02,43454.26042,43454.41319
9658,S1ANGZ03,43435.48958,43435.53472
9659,S1ANGZ03,43435.60486,43435.78681
9660,S1ANGZ03,43435.81528,43436.45833
9661,S1ANGZ03,43436.81806,43437.80903
9662,S1ANGZ03,43436.87292,43437.32431
9663,S1ANGZ03,43438.95694,43439.32431
9664,S1ANGZ03,43439.32431,43439.37431
9665,S1ANGZ03,43441.48194,43441.525
9666,S1ANGZ05,43436.70486,43437.54306
9667,S1ANGZ05,43436.94236,43437.19097
9668,S1ANGZ05,43438.05,43438.24931
9669,S1ANGZ05,43438.72222,43438.80278
9670,S1ANGZ05,43439.68611,43439.74306
9671,S1ANGZ05,43440.18125,43440.30208
9672,S1ANGZ05,43440.78403,43440.89375
9673,S1ANGZ05,43442.39306,43442.60694
9674,S1ANGZ05,43442.87708,43442.97083
9675,S1ANGZ05,43443.78056,43443.84306
9676,S1ANGZ05,43444.65208,43444.70486
9677,S1ANGZ05,43446.25903,43446.30972
9678,S1ANGZ05,43449.45764,43449.58472
9679,S1ANGZ05,43457.50139,43457.56181
9680,S1ANGZ05,43458.53264,43459.40694
9681,S1ANGZ05,43459.40694,43460.51667
9682,S1ANGZ05,43460.51806,43460.84236
9683,S1ANGZ05,43462.73681,43463.33611
9684,S1ANGZ05,43465.71042,43465.86181
9685,S1ANGZ97,43443.60347,43443.71944
9686,S1ANGZ97,43447.53125,43447.71597
9687,S1ANGZ97,43447.53611,43447.72431
9688,S1ANHA03,43437.51806,43437.56042
9689,S1ANHA03,43444.24375,43444.36458
9690,S1ANHA03,43444.44861,43444.49375
9691,S1ANHA03,43460.50486,43460.62014
9692,S1ANHA03,43460.65972,43460.73542
9693,S1ANHA03,43465.51875,43465.57153
9694,S1ANHA66,43451.61597,43451.65833
9695,S1ANHA66,43455.15764,43455.25972
9696,S1ANHA66,43457.0125,43457.14722
9697,S1ANHA66,43460.59028,43460.67292
9698,S1ANHA66,43462.84375,43462.89444
9699,S1ANHA66,43463.90208,43464.48125
9700,S1ANHA66,43464.48125,43464.68264
9701,S1ANHA68,43450.77778,43451.44306
9702,S1ANHB03,43441.66806,43441.80556
9703,S1ANHB03,43445.57986,43445.63611
9704,S1ANHB03,43451.57639,43451.65
9705,S1ANHB03,43451.60208,43451.69444
9706,S1ANHB03,43451.75139,43452.57639
9707,S1ANHB03,43452.5875,43452.90069
9708,S1ANHB03,43452.89931,43453.75764
9709,S1ANHB03,43453.87917,43454.475
9710,S1ANHB03,43454.49931,43454.58611
9711,S1ANHB03,43454.61944,43454.84236
9712,S1ANHB03,43454.86181,43455.57847
9713,S1ANHB03,43455.58403,43455.69375
9714,S1ANHB03,43455.82292,43457.48264
9715,S1ANHB03,43458.42222,43458.74167
9716,S1ANHB03,43462.47083,43462.60208
9717,S1ANHJ01,43443.90486,43444.18889
9718,S1ANHJ01,43444.59722,43444.64861
9719,S1ANHJ01,43444.93681,43445.17778
9720,S1ANHJ01,43446.92569,43447.20833
9721,S1ANHJ01,43447.97431,43448.20556
9722,S1ANHJ01,43448.93194,43449.1875
9723,S1ANHJ01,43460.93542,43461.19236
9724,S1ANHJ01,43461.92361,43462.20069
9725,S1ANHJ01,43463.31736,43463.3625
9726,S1ANHJ01,43464.57639,43464.80208
9727,S1ANHJ01,43464.80278,43465.44514
9728,S1ANHJ01,43465.95208,43466.2125
9729,S1ANHJ02,43438.60417,43438.73333
9730,S1ANHJ02,43440.5625,43440.63611
9731,S1ANHJ02,43445.41667,43445.54375
9732,S1ANHJ02,43452.12361,43452.37778
9733,S1ANHJ02,43454.54375,43454.73542
9734,S1ANHJ02,43455.68125,43455.75278
9735,S1ANHJ02,43457.73472,43458.49236
9736,S1ANHJ02,43458.55208,43458.63889
9737,S1ANHJ02,43459.70625,43460.58681
9738,S1ANHJ02,43462.28958,43462.38125
9739,S1ANHJ02,43464.45208,43464.49792
9740,S1ANHJ02,43464.50694,43465.48403
9741,S1ANHJ03,43448.8625,43449.50833
9742,S1ANHJ03,43451.77639,43451.84167
9743,S1ANHJ03,43452.55278,43452.6625
9744,S1ANHJ03,43456.45764,43456.60556
9745,S1ANHJ03,43463.45694,43463.5625
9746,S1ANHJ03,43464.76875,43465.42847
9747,S1ANHL01,43435.92986,43436.22986
9748,S1ANHL01,43436.25694,43436.44028
9749,S1ANHL01,43437.58958,43437.64583
9750,S1ANHL01,43440.33681,43440.42569
9751,S1ANHL01,43440.93403,43441.21806
9752,S1ANHL01,43441.25486,43441.35764
9753,S1ANHL01,43441.92014,43442.22292
9754,S1ANHL01,43442.26319,43442.38611
9755,S1ANHL01,43442.41736,43442.46042
9756,S1ANHL01,43443.49792,43443.89514
9757,S1ANHL01,43443.89514,43444.57569
9758,S1ANHL01,43444.65139,43444.70208
9759,S1ANHL01,43444.91944,43445.21875
9760,S1ANHL01,43445.92431,43446.25486
9761,S1ANHL01,43446.25486,43446.37083
9762,S1ANHL01,43446.31528,43446.37083
9763,S1ANHL01,43449.72431,43449.79167
9764,S1ANHL01,43450.26736,43450.44167
9765,S1ANHL01,43451.52014,43451.67014
9766,S1ANHL01,43452.13194,43452.28889
9767,S1ANHL01,43453.26667,43453.61111
9768,S1ANHL01,43453.63472,43453.75486
9769,S1ANHL01,43454.26319,43454.30556
9770,S1ANHL01,43456.275,43456.47569
9771,S1ANHL01,43457.25764,43457.31389
9772,S1ANHL01,43457.74167,43457.80694
9773,S1ANHL01,43463.35347,43463.40625
9774,S1ANHN01,43441.42083,43441.54653
9775,S1ANHN01,43443.56528,43443.61528
9776,S1ANHN01,43448.54583,43448.58958
9777,S1ANHN01,43454.60208,43455.54097
9778,S1ANHN03,43446.91597,43447.46944
9779,S1ANHN03,43447.48333,43447.54653
9780,S1ANHN04,43448.44722,43448.53194
9781,S1ANHN06,43446.50972,43446.57292
9782,S1ANHN06,43450.73611,43450.79931
9783,S1ANHN09,43447.42361,43452.79167
9784,S1ANHN09,43452.81389,43460.76319
9785,S1ANHO65,43441.00903,43441.37708
9786,S1ANHO65,43441.89792,43442.37708
9787,S1ANHO65,43443.51597,43444.3625
9788,S1ANHO65,43444.9,43446.15347
9789,S1ANHO65,43457.95208,43458.79514
9790,S1ANHO65,43458.80972,43459.46667
9791,S1ANHO65,43459.46667,43460.47569
9792,S1ANHO65,43464.13056,43465.38611
9793,S1ANHR10,43453.49931,43453.70972
9794,S1ANHR10,43453.71111,43453.76875
9795,S1ANHR10,43455.15694,43455.25625
9796,S1ANHR10,43457.0125,43457.18125
9797,S1ANHR10,43457.18681,43457.40139
9798,S1ANHR10,43463.47639,43463.55139
9799,S1ANHR12,43435.94444,43436.33889
9800,S1ANHR12,43436.94931,43437.29931
9801,S1ANHR12,43437.94236,43438.29792
9802,S1ANHR12,43438.9875,43439.30347
9803,S1ANHR12,43439.94097,43440.30625
9804,S1ANHR12,43440.94028,43441.28681
9805,S1ANHR12,43441.95556,43442.30972
9806,S1ANHR12,43442.91806,43443.30069
9807,S1ANHR12,43443.92014,43444.37847
9808,S1ANHR12,43444.92153,43445.31597
9809,S1ANHR12,43445.92153,43446.32917
9810,S1ANHR12,43446.94306,43447.33056
9811,S1ANHR12,43447.94306,43448.33403
9812,S1ANHR12,43448.93056,43449.33403
9813,S1ANHR12,43449.92569,43450.33403
9814,S1ANHR12,43450.91389,43451.30486
9815,S1ANHR12,43451.92292,43452.30764
9816,S1ANHR12,43452.93542,43453.30625
9817,S1ANHR12,43453.51042,43453.57361
9818,S1ANHR12,43453.93125,43454.29375
9819,S1ANHR12,43454.93333,43455.31806
9820,S1ANHR12,43455.54236,43455.58542
9821,S1ANHR12,43455.92847,43456.29931
9822,S1ANHR12,43456.92986,43457.3125
9823,S1ANHR12,43457.92986,43458.33264
9824,S1ANHR12,43458.58472,43458.66319
9825,S1ANHR12,43459.91736,43460.3375
9826,S1ANHR12,43460.46597,43460.77292
9827,S1ANHR12,43460.77292,43461.67014
9828,S1ANHR12,43461.92014,43462.35139
9829,S1ANHR12,43462.60208,43462.87778
9830,S1ANHR12,43462.92639,43463.35
9831,S1ANHR12,43463.93889,43464.33889
9832,S1ANHR12,43464.92153,43465.31875
9833,S1ANHR12,43465.91736,43466.3125
9834,S1ANHR13,43438.62153,43438.73958
9835,S1ANHR13,43441.45,43441.79236
9836,S1ANHR13,43444.99861,43445.47569
9837,S1ANHR13,43460.56181,43460.70347
9838,S1ANHR13,43461.35694,43461.7125
9839,S1ANHR13,43465.30764,43465.77708
9840,S1ANHR14,43455.15694,43455.25833
9841,S1ANHR14,43457.0125,43457.14306
9842,S1ANHR30,43435.44097,43435.67986
9843,S1ANHR30,43435.92917,43437.85694
9844,S1ANHR30,43441.47847,43441.60556
9845,S1ANHR30,43442.47083,43444.58889
9846,S1ANHR30,43444.88611,43445.41389
9847,S1ANHR30,43449.51042,43449.67361
9848,S1ANHR30,43451.34306,43451.67361
9849,S1ANHR30,43451.60417,43451.67292
9850,S1ANHR30,43455.15764,43455.25556
9851,S1ANHR30,43455.53403,43455.67014
9852,S1ANHR30,43455.68889,43455.88472
9853,S1ANHR30,43457.0125,43457.14306
9854,S1ANHR30,43465.52847,43465.58958
9855,S1ANHR30,43465.99583,43466.84931
9856,S1ANHR39,43435.76806,43435.84653
9857,S1ANHR39,43438.86944,43439.33819
9858,S1ANHR39,43440.82986,43441.34653
9859,S1ANHR39,43441.44722,43441.50069
9860,S1ANHR39,43441.53889,43441.58125
9861,S1ANHR39,43441.64236,43441.74306
9862,S1ANHR39,43442.42292,43442.65972
9863,S1ANHR39,43442.73611,43442.77847
9864,S1ANHR39,43443.81181,43443.85833
9865,S1ANHR39,43443.86389,43443.93542
9866,S1ANHR39,43446.51944,43446.62917
9867,S1ANHR39,43447.76319,43447.80625
9868,S1ANHR39,43452.50278,43452.61875
9869,S1ANHR39,43456.53542,43456.69722
9870,S1ANHR39,43458.41389,43458.47847
9871,S1ANHR39,43461.84444,43462.71875
9872,S1ANHR39,43463.61389,43463.67917
9873,S1ANHR39,43463.70903,43463.79514
9874,S1ANHR39,43463.81111,43463.88403
9875,S1ANHR39,43463.88403,43464.44653
9876,S1ANHR39,43464.79028,43464.83542
9877,S1ANHR39,43464.87153,43465.63542
9878,S1ANHR49,43455.15764,43455.25556
9879,S1ANHR49,43457.0125,43457.14306
9880,S1ANHR49,43458.70625,43458.76667
9881,S1ANHR49,43458.78819,43459.42431
9882,S1ANHR49,43459.425,43459.83194
9883,S1ANHR50,43435.96597,43436.29375
9884,S1ANHR50,43436.96111,43437.29375
9885,S1ANHR50,43437.96111,43438.29583
9886,S1ANHR50,43438.96111,43439.29653
9887,S1ANHR50,43439.96181,43440.29375
9888,S1ANHR50,43440.82917,43450.48333
9889,S1ANHR50,43450.95833,43451.29375
9890,S1ANHR50,43451.95625,43452.29861
9891,S1ANHR50,43452.95903,43453.29653
9892,S1ANHR50,43453.95972,43454.29444
9893,S1ANHR50,43454.96667,43455.29375
9894,S1ANHR50,43455.95903,43456.29583
9895,S1ANHR50,43456.95694,43457.29514
9896,S1ANHR50,43457.95903,43458.29444
9897,S1ANHR50,43458.96042,43459.29514
9898,S1ANHR50,43459.95903,43460.29444
9899,S1ANHR50,43460.95694,43461.29722
9900,S1ANHR50,43461.95903,43462.29653
9901,S1ANHR50,43462.96458,43463.29583
9902,S1ANHR50,43463.95972,43464.29722
9903,S1ANHR50,43464.96042,43465.29514
9904,S1ANHR50,43465.95903,43466.29653
9905,S1ANHR51,43435.96458,43436.30903
9906,S1ANHR51,43436.96319,43437.30208
9907,S1ANHR51,43437.95903,43438.30417
9908,S1ANHR51,43438.96042,43439.29861
9909,S1ANHR51,43439.96042,43440.29861
9910,S1ANHR51,43440.96181,43441.30694
9911,S1ANHR51,43441.98264,43442.32917
9912,S1ANHR51,43442.96042,43443.31319
9913,S1ANHR51,43443.95833,43444.31181
9914,S1ANHR51,43444.95972,43445.31389
9915,S1ANHR51,43445.96042,43446.31319
9916,S1ANHR51,43446.96042,43447.30278
9917,S1ANHR51,43447.95972,43448.29861
9918,S1ANHR51,43448.96042,43449.3
9919,S1ANHR51,43449.96111,43450.30903
9920,S1ANHR51,43450.9625,43451.32292
9921,S1ANHR51,43451.95972,43452.29792
9922,S1ANHR51,43452.95972,43453.31042
9923,S1ANHR51,43453.95903,43454.30625
9924,S1ANHR51,43454.96181,43455.30625
9925,S1ANHR51,43455.96111,43456.31042
9926,S1ANHR51,43456.95972,43457.31458
9927,S1ANHR51,43457.95972,43458.3125
9928,S1ANHR51,43458.95903,43459.30139
9929,S1ANHR51,43459.95972,43460.30694
9930,S1ANHR51,43460.95625,43461.30764
9931,S1ANHR51,43461.95903,43462.29722
9932,S1ANHR51,43462.95972,43463.30417
9933,S1ANHR51,43463.96389,43464.30694
9934,S1ANHR51,43464.95833,43465.30903
9935,S1ANHR51,43465.95903,43466.31042
9936,S1ANHR77,43444.51458,43444.84653
9937,S1ANHR77,43451.72014,43452.62639
9938,S1ANHR77,43455.15694,43455.26042
9939,S1ANHR77,43457.0125,43457.14306
9940,S1ANHS08,43435.53056,43435.60278
9941,S1ANHS08,43436.50625,43436.71042
9942,S1ANHS08,43439.73958,43439.8875
9943,S1ANHZ01,43435.31597,43435.36319
9944,S1ANHZ01,43436.58542,43436.76875
9945,S1ANHZ01,43438.85764,43439.52847
9946,S1ANHZ01,43442.44028,43444.51597
9947,S1ANHZ01,43447.83125,43448.38611
